"subject","stateabb","grade","year","icc","nschools","nstudents"
"rla","GA",7,2014,0.1645,520,128780
"rla","GA",7,2015,0.1823,530,125870
"rla","GA",7,2016,0.1795,540,127410
"rla","GA",7,2017,0.1908,540,128520
"rla","GA",7,2018,0.1847,540,130530
"rla","GA",7,2019,0.184,540,132730
"rla","GA",8,2009,0.1325,500,123760
"rla","GA",8,2010,0.1275,520,127920
"rla","GA",8,2011,0.1368,520,128430
"rla","GA",8,2012,0.1658,520,124250
"rla","GA",8,2013,0.1448,520,125590
"rla","GA",8,2014,0.1565,520,128340
"rla","GA",8,2015,0.1742,520,126520
"rla","GA",8,2016,0.1849,530,128180
"rla","GA",8,2017,0.1893,530,126740
"rla","GA",8,2018,0.1964,530,122750
"rla","GA",8,2019,0.1911,530,124710
"rla","HI",3,2009,0.1272,180,13770
"rla","HI",3,2010,0.1446,180,13260
"rla","HI",3,2011,0.1472,180,14080
"rla","HI",3,2012,0.1603,180,14400
"rla","HI",3,2013,0.1368,180,14220
"rla","HI",3,2014,0.159,180,14650
"rla","HI",3,2015,0.1898,160,13580
"rla","HI",3,2016,0.1907,180,14750
"rla","HI",3,2017,0.1829,160,13850
"rla","HI",3,2018,0.165,160,10490
"rla","HI",3,2019,0.2022,180,13960
"rla","HI",4,2009,0.1366,180,13310
"rla","HI",4,2010,0.1268,180,13810
"rla","HI",4,2011,0.1363,180,13170
"rla","HI",4,2012,0.1526,180,14100
"rla","HI",4,2013,0.122,170,14070
"rla","HI",4,2014,0.16,180,14260
"rla","HI",4,2015,0.1772,160,13210
"rla","HI",4,2016,0.1911,180,13950
"rla","HI",4,2017,0.1734,170,14200
"rla","HI",4,2018,0.1513,170,14020
"rla","HI",4,2019,0.1634,160,9880
"rla","HI",5,2009,0.1262,180,13220
"rla","HI",5,2010,0.1105,180,13290
"rla","HI",5,2011,0.1211,180,13940
"rla","HI",5,2012,0.125,180,13300
"rla","HI",5,2013,0.1224,180,13830
"rla","HI",5,2014,0.138,180,14020
"rla","HI",5,2015,0.1697,170,13270
"rla","HI",5,2016,0.1514,170,13540
"rla","HI",5,2017,0.1773,180,13790
"rla","HI",5,2018,0.1542,170,13960
"rla","HI",5,2019,0.1514,180,14470
"rla","HI",6,2009,0.1356,120,12790
"rla","HI",6,2010,0.1302,120,12910
"rla","HI",6,2011,0.1571,120,13020
"rla","HI",6,2012,0.1325,120,13560
"rla","HI",6,2013,0.137,130,12960
"rla","HI",6,2014,0.1429,130,13620
"rla","HI",6,2015,0.1655,120,12960
"rla","HI",6,2016,0.1603,120,12790
"rla","HI",6,2017,0.183,120,13060
"rla","HI",6,2018,0.1824,110,12290
"rla","HI",6,2019,0.1651,130,13590
"rla","HI",7,2009,0.0943,60,12860
"rla","HI",7,2010,0.1142,60,12680
"rla","HI",7,2011,0.1025,60,12770
"rla","HI",7,2012,0.1059,60,12920
"rla","HI",7,2013,0.0983,60,13400
"rla","HI",7,2014,0.096,70,12770
"rla","HI",7,2015,0.1643,50,10760
"rla","HI",7,2016,0.1292,60,12060
"rla","HI",7,2017,0.1546,60,11980
"rla","HI",7,2018,0.1325,50,10550
"rla","HI",7,2019,0.1331,60,11590
"rla","HI",8,2009,0.108,60,12360
"rla","HI",8,2010,0.1007,60,12690
"rla","HI",8,2011,0.1049,60,12410
"rla","HI",8,2012,0.1242,60,12610
"rla","HI",8,2013,0.0854,60,12450
"rla","HI",8,2014,0.0982,60,12860
"rla","HI",8,2015,0.1215,50,9880
"rla","HI",8,2016,0.0954,50,10650
"rla","HI",8,2017,0.1442,60,11430
"rla","HI",8,2018,0.1236,60,11520
"rla","HI",8,2019,0.1451,60,11750
"rla","IA",3,2009,0.1112,590,33180
"rla","IA",3,2010,0.1047,600,33440
"rla","IA",3,2011,0.1027,580,33440
"rla","IA",3,2012,0.1206,590,34040
"rla","IA",3,2013,0.1156,570,34060
"rla","IA",3,2014,0.1291,560,34120
"rla","IA",3,2015,0.1333,570,35700
"rla","IA",3,2016,0.1364,570,36220
"rla","IA",3,2017,0.1399,570,36430
"rla","IA",3,2018,0.1294,560,35300
"rla","IA",3,2019,0.1295,560,35280
"rla","IA",4,2009,0.1006,590,33380
"rla","IA",4,2010,0.0986,590,33850
"rla","IA",4,2011,0.1071,580,33740
"rla","IA",4,2012,0.1171,580,33640
"rla","IA",4,2013,0.1121,570,34020
"rla","IA",4,2014,0.1003,570,34480
"rla","IA",4,2015,0.1093,570,35020
"rla","IA",4,2016,0.1185,560,35700
"rla","IA",4,2017,0.1166,560,36400
"rla","IA",4,2018,0.1047,560,36940
"rla","IA",4,2019,0.1525,560,36130
"rla","IA",5,2009,0.1075,570,33350
"rla","IA",5,2010,0.0835,570,33620
"rla","IA",5,2011,0.0958,560,34180
"rla","IA",5,2012,0.099,560,34060
"rla","IA",5,2013,0.1032,530,33780
"rla","IA",5,2014,0.0995,520,33450
"rla","IA",5,2015,0.0992,540,34620
"rla","IA",5,2016,0.101,540,35200
"rla","IA",5,2017,0.103,530,35910
"rla","IA",5,2018,0.1094,540,36990
"rla","IA",5,2019,0.1349,540,37440
"rla","IA",6,2009,0.0755,400,33450
"rla","IA",6,2010,0.0752,390,33810
"rla","IA",6,2011,0.0765,380,34030
"rla","IA",6,2012,0.0762,380,34570
"rla","IA",6,2013,0.0804,380,34560
"rla","IA",6,2014,0.0835,370,34060
"rla","IA",6,2015,0.0841,360,34750
"rla","IA",6,2016,0.0851,370,35120
"rla","IA",6,2017,0.0808,360,35590
"rla","IA",6,2018,0.0854,360,36640
"rla","IA",6,2019,0.1196,360,37460
"rla","IA",7,2009,0.0595,340,34070
"rla","IA",7,2010,0.0674,340,34140
"rla","IA",7,2011,0.0653,340,34300
"rla","IA",7,2012,0.0693,340,34450
"rla","IA",7,2013,0.0719,340,35280
"rla","IA",7,2014,0.0609,330,34580
"rla","IA",7,2015,0.0725,330,35050
"rla","IA",7,2016,0.065,330,35600
"rla","IA",7,2017,0.065,330,35420
"rla","IA",7,2018,0.0642,330,36300
"rla","IA",7,2019,0.1026,330,37390
"rla","IA",8,2009,0.0602,350,34270
"rla","IA",8,2010,0.0546,340,34140
"rla","IA",8,2011,0.0634,340,34060
"rla","IA",8,2012,0.0685,340,34440
"rla","IA",8,2013,0.0701,340,34810
"rla","IA",8,2014,0.0698,330,35220
"rla","IA",8,2015,0.0638,330,34860
"rla","IA",8,2016,0.0708,330,35000
"rla","IA",8,2017,0.0644,330,35550
"rla","IA",8,2018,0.0669,320,35390
"rla","IA",8,2019,0.1,330,36580
"rla","ID",3,2009,0.0797,300,20530
"rla","ID",3,2010,0.0776,300,20980
"rla","ID",3,2011,0.0739,310,21300
"rla","ID",3,2012,0.0833,310,21060
"rla","ID",3,2013,0.0822,310,21250
"rla","ID",3,2015,0.1279,290,20390
"rla","ID",3,2016,0.1003,300,21580
"rla","ID",3,2017,0.098,320,22540
"rla","ID",3,2018,0.1223,310,21880
"rla","ID",3,2019,0.1255,320,21600
"rla","ID",4,2009,0.0967,300,20680
"rla","ID",4,2010,0.0815,300,20670
"rla","ID",4,2011,0.084,300,20980
"rla","ID",4,2012,0.0763,310,21050
"rla","ID",4,2013,0.0848,300,20980
"rla","ID",4,2015,0.1266,290,20780
"rla","ID",4,2016,0.1297,300,21090
"rla","ID",4,2017,0.1046,320,22760
"rla","ID",4,2018,0.1126,320,22910
"rla","ID",4,2019,0.113,320,22270
"rla","ID",5,2009,0.0818,290,19970
"rla","ID",5,2010,0.0747,300,20840
"rla","ID",5,2011,0.0795,300,20770
"rla","ID",5,2012,0.0675,300,21010
"rla","ID",5,2013,0.0823,300,21140
"rla","ID",5,2015,0.1182,290,20430
"rla","ID",5,2016,0.1204,290,20960
"rla","ID",5,2017,0.117,300,22150
"rla","ID",5,2018,0.1188,310,22770
"rla","ID",5,2019,0.0998,310,22890
"rla","ID",6,2009,0.0786,220,19650
"rla","ID",6,2010,0.0865,220,20340
"rla","ID",6,2011,0.0899,220,21050
"rla","ID",6,2012,0.0915,220,21000
"rla","ID",6,2013,0.0854,220,21360
"rla","ID",6,2015,0.1251,210,20370
"rla","ID",6,2016,0.1311,210,20800
"rla","ID",6,2017,0.1448,220,22590
"rla","ID",6,2018,0.1296,210,21750
"rla","ID",6,2019,0.1145,230,23100
"rla","ID",7,2009,0.0785,150,20390
"rla","ID",7,2010,0.0578,150,19970
"rla","ID",7,2011,0.0942,150,20490
"rla","ID",7,2012,0.0797,160,21030
"rla","ID",7,2013,0.1063,150,21200
"rla","ID",7,2015,0.1293,150,20280
"rla","ID",7,2016,0.1377,140,20370
"rla","ID",7,2017,0.1555,160,21940
"rla","ID",7,2018,0.1142,160,22500
"rla","ID",7,2019,0.1246,160,22740
"rla","ID",8,2009,0.0658,150,19930
"rla","ID",8,2010,0.0796,150,20340
"rla","ID",8,2011,0.1201,150,19950
"rla","ID",8,2012,0.0926,150,20270
"rla","ID",8,2013,0.0916,160,21040
"rla","ID",8,2015,0.1343,140,20140
"rla","ID",8,2016,0.0962,150,20450
"rla","ID",8,2017,0.1311,160,21260
"rla","ID",8,2018,0.1338,150,21440
"rla","ID",8,2019,0.1208,160,23060
"rla","IL",3,2009,0.2133,2130,153280
"rla","IL",3,2010,0.2233,2130,152830
"rla","IL",3,2011,0.2075,2120,151000
"rla","IL",3,2012,0.2162,2110,150730
"rla","IL",3,2013,0.2121,2070,150750
"rla","IL",3,2014,0.2177,1920,140460
"rla","IL",3,2015,0.235,1760,129870
"rla","IL",3,2016,0.2423,1940,142890
"rla","IL",3,2017,0.2466,1920,138740
"rla","IL",3,2018,0.2639,1940,136010
"rla","IL",3,2019,0.2483,1960,133820
"rla","IL",4,2009,0.2204,2090,149880
"rla","IL",4,2010,0.2191,2100,151810
"rla","IL",4,2011,0.2113,2090,151180
"rla","IL",4,2012,0.2152,2080,149250
"rla","IL",4,2013,0.2121,2040,148050
"rla","IL",4,2014,0.209,1910,142650
"rla","IL",4,2015,0.2444,1770,131100
"rla","IL",4,2016,0.2589,1870,137530
"rla","IL",4,2017,0.2524,1910,140540
"rla","IL",4,2018,0.2455,1890,137960
"rla","IL",4,2019,0.2671,1940,137340
"rla","IL",5,2009,0.2191,2020,150530
"rla","IL",5,2010,0.2215,2020,150570
"rla","IL",5,2011,0.2036,2030,152090
"rla","IL",5,2012,0.2135,2020,151380
"rla","IL",5,2013,0.2157,1980,148480
"rla","IL",5,2014,0.2294,1840,142250
"rla","IL",5,2015,0.2263,1710,134210
"rla","IL",5,2016,0.2641,1800,136900
"rla","IL",5,2017,0.2743,1820,136570
"rla","IL",5,2018,0.2751,1800,138140
"rla","IL",5,2019,0.2666,1870,140850
"rla","IL",6,2009,0.2025,1520,152680
"rla","IL",6,2010,0.2116,1530,152060
"rla","IL",6,2011,0.2005,1540,151340
"rla","IL",6,2012,0.2015,1530,153220
"rla","IL",6,2013,0.1888,1510,151160
"rla","IL",6,2014,0.1981,1380,141640
"rla","IL",6,2015,0.2519,1240,132680
"rla","IL",6,2016,0.2541,1340,139120
"rla","IL",6,2017,0.2562,1360,136450
"rla","IL",6,2018,0.2725,1350,135630
"rla","IL",6,2019,0.2517,1390,142150
"rla","IL",7,2009,0.1881,1310,153330
"rla","IL",7,2010,0.2022,1310,152190
"rla","IL",7,2011,0.1882,1310,151390
"rla","IL",7,2012,0.1908,1310,150500
"rla","IL",7,2013,0.1804,1300,151260
"rla","IL",7,2014,0.167,1190,142760
"rla","IL",7,2015,0.225,1030,125900
"rla","IL",7,2016,0.2464,1140,134530
"rla","IL",7,2017,0.2478,1170,135140
"rla","IL",7,2018,0.2708,1160,131370
"rla","IL",7,2019,0.2828,1230,138420
"rla","IL",8,2009,0.1673,1300,156170
"rla","IL",8,2010,0.1721,1310,152310
"rla","IL",8,2011,0.1668,1310,151280
"rla","IL",8,2012,0.1587,1300,150650
"rla","IL",8,2013,0.1804,1280,148650
"rla","IL",8,2014,0.1826,1170,141960
"rla","IL",8,2015,0.2035,920,119210
"rla","IL",8,2016,0.2215,1080,126810
"rla","IL",8,2017,0.2319,1110,125530
"rla","IL",8,2018,0.2546,1100,123700
"rla","IL",8,2019,0.2685,1190,133720
"rla","IN",3,2009,0.1232,1080,78800
"rla","IN",3,2010,0.1319,1080,80370
"rla","IN",3,2011,0.1341,1050,76850
"rla","IN",3,2012,0.138,1040,76050
"rla","IN",3,2013,0.1549,1000,75970
"rla","IN",3,2014,0.1525,1010,74980
"rla","IN",3,2015,0.1595,980,73260
"rla","IN",3,2016,0.184,920,71350
"rla","IN",3,2017,0.1687,970,76020
"rla","IN",3,2018,0.1654,960,73940
"rla","IN",3,2019,0.1787,990,73790
"rla","IN",4,2009,0.1245,1070,77760
"rla","IN",4,2010,0.1375,1060,78070
"rla","IN",4,2011,0.1314,1040,80230
"rla","IN",4,2012,0.1333,1020,76760
"rla","IN",4,2013,0.1323,990,71980
"rla","IN",4,2014,0.137,990,74260
"rla","IN",4,2015,0.1532,990,72350
"rla","IN",4,2016,0.1563,880,67500
"rla","IN",4,2017,0.1586,990,75750
"rla","IN",4,2018,0.1607,980,76430
"rla","IN",4,2019,0.1784,990,75330
"rla","IN",5,2009,0.1254,1000,77330
"rla","IN",5,2010,0.1275,990,77160
"rla","IN",5,2011,0.1425,940,78080
"rla","IN",5,2012,0.131,940,80270
"rla","IN",5,2013,0.1314,900,74260
"rla","IN",5,2014,0.1337,900,73090
"rla","IN",5,2015,0.1307,900,73990
"rla","IN",5,2016,0.1414,830,68120
"rla","IN",5,2017,0.1563,910,75950
"rla","IN",5,2018,0.1637,890,77710
"rla","IN",5,2019,0.1723,900,77730
"rla","IN",6,2009,0.117,670,77990
"rla","IN",6,2010,0.1153,650,76930
"rla","IN",6,2011,0.13,660,77110
"rla","IN",6,2012,0.1382,660,78240
"rla","IN",6,2013,0.1184,620,77810
"rla","IN",6,2014,0.1192,620,75160
"rla","IN",6,2015,0.1268,620,72810
"rla","IN",6,2016,0.1248,560,69120
"rla","IN",6,2017,0.1462,620,74970
"rla","IN",6,2018,0.1481,620,76760
"rla","IN",6,2019,0.1658,620,78030
"rla","IN",7,2009,0.1066,460,80110
"rla","IN",7,2010,0.1131,460,77240
"rla","IN",7,2011,0.1269,460,76760
"rla","IN",7,2012,0.1221,460,77300
"rla","IN",7,2013,0.115,440,75550
"rla","IN",7,2014,0.0968,450,77540
"rla","IN",7,2015,0.1104,430,72800
"rla","IN",7,2016,0.1036,410,68300
"rla","IN",7,2017,0.1269,450,75350
"rla","IN",7,2018,0.1261,450,75200
"rla","IN",7,2019,0.146,460,76640
"rla","IN",8,2009,0.1031,450,79640
"rla","IN",8,2010,0.1196,460,77840
"rla","IN",8,2011,0.1116,450,76620
"rla","IN",8,2012,0.1213,460,76680
"rla","IN",8,2013,0.0951,430,73750
"rla","IN",8,2014,0.1088,450,76230
"rla","IN",8,2015,0.1074,440,77040
"rla","IN",8,2016,0.1079,390,65390
"rla","IN",8,2017,0.1121,440,73450
"rla","IN",8,2018,0.119,450,76300
"rla","IN",8,2019,0.1426,460,75720
"rla","KS",3,2009,0.1969,600,33040
"rla","KS",3,2010,0.1626,600,33330
"rla","KS",3,2011,0.1581,600,33090
"rla","KS",3,2012,0.1872,590,33610
"rla","KS",3,2013,0.2053,560,31700
"rla","KS",3,2015,0.1629,550,31250
"rla","KS",3,2016,0.1744,580,34010
"rla","KS",3,2017,0.1896,560,33070
"rla","KS",3,2018,0.1934,560,32540
"rla","KS",3,2019,0.1577,560,31990
"rla","KS",4,2009,0.1872,590,32500
"rla","KS",4,2010,0.1611,600,33490
"rla","KS",4,2011,0.1369,590,33330
"rla","KS",4,2012,0.1688,580,33120
"rla","KS",4,2013,0.1955,550,31870
"rla","KS",4,2015,0.1756,540,30580
"rla","KS",4,2016,0.1855,580,33380
"rla","KS",4,2017,0.1671,560,32750
"rla","KS",4,2018,0.1808,580,34160
"rla","KS",4,2019,0.161,560,32740
"rla","KS",5,2009,0.1574,570,32440
"rla","KS",5,2010,0.1549,570,33070
"rla","KS",5,2011,0.1372,570,33450
"rla","KS",5,2012,0.1481,560,33680
"rla","KS",5,2013,0.1585,520,31090
"rla","KS",5,2015,0.1476,520,31050
"rla","KS",5,2016,0.1507,550,32230
"rla","KS",5,2017,0.1841,550,33210
"rla","KS",5,2018,0.1805,550,33900
"rla","KS",5,2019,0.1632,550,33630
"rla","KS",6,2009,0.1578,410,31550
"rla","KS",6,2010,0.1584,400,32740
"rla","KS",6,2011,0.1507,380,33020
"rla","KS",6,2012,0.1533,370,33520
"rla","KS",6,2013,0.1421,350,32260
"rla","KS",6,2015,0.1361,340,31100
"rla","KS",6,2016,0.1444,360,33090
"rla","KS",6,2017,0.1445,350,32940
"rla","KS",6,2018,0.1453,340,33240
"rla","KS",6,2019,0.1387,350,34030
"rla","KS",7,2009,0.147,310,32190
"rla","KS",7,2010,0.1578,300,32140
"rla","KS",7,2011,0.1427,310,33110
"rla","KS",7,2012,0.1448,300,33240
"rla","KS",7,2013,0.1308,290,32470
"rla","KS",7,2015,0.1097,280,31090
"rla","KS",7,2016,0.1252,300,33040
"rla","KS",7,2017,0.1147,290,32660
"rla","KS",7,2018,0.1134,290,32640
"rla","KS",7,2019,0.0967,290,33330
"rla","KS",8,2009,0.1528,310,32210
"rla","KS",8,2010,0.1408,310,32490
"rla","KS",8,2011,0.1448,310,32150
"rla","KS",8,2012,0.1725,300,33030
"rla","KS",8,2013,0.1756,290,32170
"rla","KS",8,2015,0.1046,270,30850
"rla","KS",8,2016,0.1286,300,32500
"rla","KS",8,2017,0.1169,290,32490
"rla","KS",8,2018,0.1185,290,32930
"rla","KS",8,2019,0.0987,300,33200
"rla","KY",3,2009,0.132,690,48290
"rla","KY",3,2010,0.1409,700,50780
"rla","KY",3,2011,0.1294,690,49000
"rla","KY",3,2012,0.1213,690,50480
"rla","KY",3,2013,0.116,690,50220
"rla","KY",3,2014,0.1173,680,49760
"rla","KY",3,2015,0.1226,680,50600
"rla","KY",3,2016,0.1312,680,51530
"rla","KY",3,2017,0.1436,660,50690
"rla","KY",3,2018,0.1385,680,50520
"rla","KY",3,2019,0.1486,660,47680
"rla","KY",4,2009,0.149,700,47500
"rla","KY",4,2010,0.1588,690,50200
"rla","KY",4,2011,0.1225,690,50190
"rla","KY",4,2012,0.1115,700,49460
"rla","KY",4,2013,0.1159,690,49550
"rla","KY",4,2014,0.119,680,49720
"rla","KY",4,2015,0.1233,680,49120
"rla","KY",4,2016,0.1276,670,49950
"rla","KY",4,2017,0.1287,680,51280
"rla","KY",4,2018,0.133,670,51460
"rla","KY",4,2019,0.1387,670,50290
"rla","KY",5,2009,0.1365,690,47330
"rla","KY",5,2010,0.1706,700,49440
"rla","KY",5,2011,0.1437,680,49630
"rla","KY",5,2012,0.1016,690,50840
"rla","KY",5,2013,0.1076,690,49180
"rla","KY",5,2014,0.1059,680,49610
"rla","KY",5,2015,0.1147,670,49620
"rla","KY",5,2016,0.1115,660,48900
"rla","KY",5,2017,0.1218,660,50060
"rla","KY",5,2018,0.1269,670,51920
"rla","KY",5,2019,0.1246,660,50840
"rla","KY",6,2009,0.1238,380,46270
"rla","KY",6,2010,0.1159,390,49130
"rla","KY",6,2011,0.1119,390,49030
"rla","KY",6,2012,0.0889,380,50340
"rla","KY",6,2013,0.0793,390,50580
"rla","KY",6,2014,0.0894,380,49060
"rla","KY",6,2015,0.0884,380,49430
"rla","KY",6,2016,0.0866,380,49000
"rla","KY",6,2017,0.097,370,49190
"rla","KY",6,2018,0.0862,370,50160
"rla","KY",6,2019,0.0949,380,51550
"rla","KY",7,2009,0.1288,310,46600
"rla","KY",7,2010,0.132,320,48170
"rla","KY",7,2011,0.1328,320,48620
"rla","KY",7,2012,0.1033,320,49430
"rla","KY",7,2013,0.0946,310,50030
"rla","KY",7,2014,0.0834,320,49970
"rla","KY",7,2015,0.0924,310,48630
"rla","KY",7,2016,0.0914,310,48700
"rla","KY",7,2017,0.085,300,48790
"rla","KY",7,2018,0.0838,300,49050
"rla","KY",7,2019,0.0851,300,49690
"rla","KY",8,2009,0.0989,310,47030
"rla","KY",8,2010,0.1457,320,48190
"rla","KY",8,2011,0.1129,310,47120
"rla","KY",8,2012,0.1022,320,49130
"rla","KY",8,2013,0.1063,320,49200
"rla","KY",8,2014,0.0889,320,49740
"rla","KY",8,2015,0.0921,310,49640
"rla","KY",8,2016,0.0833,310,47870
"rla","KY",8,2017,0.0903,310,48780
"rla","KY",8,2018,0.0804,300,48760
"rla","KY",8,2019,0.0841,300,48760
"rla","LA",3,2009,0.2461,730,53710
"rla","LA",3,2010,0.2524,720,53310
"rla","LA",3,2011,0.2393,730,53370
"rla","LA",3,2012,0.2203,730,53010
"rla","LA",3,2013,0.2296,720,52630
"rla","LA",3,2014,0.2144,720,52630
"rla","LA",3,2015,0.2269,660,48650
"rla","LA",3,2016,0.2153,730,56060
"rla","LA",3,2017,0.2107,720,54980
"rla","LA",3,2018,0.266,330,26460
"rla","LA",3,2019,0.2316,630,47490
"rla","LA",4,2009,0.1954,740,56680
"rla","LA",4,2010,0.2086,740,59080
"rla","LA",4,2011,0.2103,740,58240
"rla","LA",4,2012,0.2287,730,57710
"rla","LA",4,2013,0.1951,720,56080
"rla","LA",4,2014,0.2087,720,55830
"rla","LA",4,2015,0.2284,660,47890
"rla","LA",4,2016,0.2305,710,53010
"rla","LA",4,2017,0.2227,710,54780
"rla","LA",4,2018,0.2634,380,30730
"rla","LA",4,2019,0.2457,630,48980
"rla","LA",5,2009,0.2001,710,48230
"rla","LA",5,2010,0.2224,710,48760
"rla","LA",5,2011,0.2051,720,51980
"rla","LA",5,2012,0.2091,720,50620
"rla","LA",5,2013,0.2219,700,50550
"rla","LA",5,2014,0.2078,700,48920
"rla","LA",5,2015,0.2205,640,45910
"rla","LA",5,2016,0.2131,710,51780
"rla","LA",5,2017,0.2272,700,52140
"rla","LA",5,2018,0.2345,670,52140
"rla","LA",5,2019,0.2523,650,51320
"rla","LA",6,2009,0.2133,510,46770
"rla","LA",6,2010,0.2137,530,50000
"rla","LA",6,2011,0.2012,520,50560
"rla","LA",6,2012,0.1973,520,54130
"rla","LA",6,2013,0.2062,510,52570
"rla","LA",6,2014,0.1977,510,51920
"rla","LA",6,2015,0.1992,490,46150
"rla","LA",6,2016,0.1977,530,52090
"rla","LA",6,2017,0.2304,530,51480
"rla","LA",6,2018,0.2129,480,49680
"rla","LA",6,2019,0.2144,470,51190
"rla","LA",7,2009,0.2468,450,49870
"rla","LA",7,2010,0.2151,440,46840
"rla","LA",7,2011,0.204,440,49300
"rla","LA",7,2012,0.2047,440,50070
"rla","LA",7,2013,0.2058,450,52730
"rla","LA",7,2014,0.2152,440,51670
"rla","LA",7,2015,0.2295,410,46070
"rla","LA",7,2016,0.2004,450,50340
"rla","LA",7,2017,0.2312,460,50860
"rla","LA",7,2018,0.227,390,46450
"rla","LA",7,2019,0.2081,410,49100
"rla","LA",8,2009,0.2836,460,50700
"rla","LA",8,2010,0.2763,450,51200
"rla","LA",8,2011,0.2531,450,48480
"rla","LA",8,2012,0.2716,450,50870
"rla","LA",8,2013,0.2394,440,50540
"rla","LA",8,2014,0.2383,450,52830
"rla","LA",8,2015,0.2357,400,45050
"rla","LA",8,2016,0.2072,450,50590
"rla","LA",8,2017,0.23,440,49210
"rla","LA",8,2018,0.2158,400,45740
"rla","LA",8,2019,0.2192,400,45890
"rla","MA",3,2009,0.216,940,69570
"rla","MA",3,2010,0.1995,930,69550
"rla","MA",3,2011,0.2071,930,69040
"rla","MA",3,2012,0.2221,930,69890
"rla","MA",3,2013,0.2055,890,66310
"rla","MA",3,2014,0.1804,850,63090
"rla","MA",3,2016,0.1833,830,63410
"rla","MA",3,2017,0.186,820,62630
"rla","MA",3,2018,0.1668,830,61710
"rla","MA",3,2019,0.1837,830,59680
"rla","MA",4,2009,0.2722,930,69360
"rla","MA",4,2010,0.2922,920,69750
"rla","MA",4,2011,0.2558,900,69720
"rla","MA",4,2012,0.2552,910,69220
"rla","MA",4,2013,0.22,860,65960
"rla","MA",4,2014,0.2244,820,63040
"rla","MA",4,2016,0.2108,810,61690
"rla","MA",4,2017,0.1825,820,63920
"rla","MA",4,2018,0.189,820,63980
"rla","MA",4,2019,0.1967,820,62800
"rla","MA",5,2009,0.2551,870,70510
"rla","MA",5,2010,0.2513,850,69810
"rla","MA",5,2011,0.2506,840,70160
"rla","MA",5,2012,0.2389,850,70300
"rla","MA",5,2013,0.2042,800,66370
"rla","MA",5,2014,0.2215,780,65440
"rla","MA",5,2016,0.204,760,62300
"rla","MA",5,2017,0.2053,760,63220
"rla","MA",5,2018,0.1966,760,64260
"rla","MA",5,2019,0.2095,760,65830
"rla","MA",6,2009,0.2414,540,69800
"rla","MA",6,2010,0.2311,540,71030
"rla","MA",6,2011,0.2456,520,70220
"rla","MA",6,2012,0.2634,530,70440
"rla","MA",6,2013,0.2271,490,66830
"rla","MA",6,2014,0.2046,480,62970
"rla","MA",6,2016,0.1945,470,62360
"rla","MA",6,2017,0.2106,480,63140
"rla","MA",6,2018,0.1951,470,64180
"rla","MA",6,2019,0.1986,490,65910
"rla","MA",7,2009,0.2809,450,70540
"rla","MA",7,2010,0.2728,460,70220
"rla","MA",7,2011,0.2605,460,71260
"rla","MA",7,2012,0.2675,460,70620
"rla","MA",7,2013,0.2279,420,66970
"rla","MA",7,2014,0.2234,410,63860
"rla","MA",7,2016,0.2203,410,61310
"rla","MA",7,2017,0.2194,410,62820
"rla","MA",7,2018,0.197,410,62040
"rla","MA",7,2019,0.2213,420,64610
"rla","MA",8,2009,0.2554,460,71830
"rla","MA",8,2010,0.2478,450,70850
"rla","MA",8,2011,0.2551,450,70310
"rla","MA",8,2012,0.2505,460,71480
"rla","MA",8,2013,0.228,420,67430
"rla","MA",8,2014,0.1972,410,65800
"rla","MA",8,2016,0.1871,390,60240
"rla","MA",8,2017,0.2181,410,62290
"rla","MA",8,2018,0.1938,400,62920
"rla","MA",8,2019,0.217,420,64030
"rla","MD",3,2009,0.1934,850,60010
"rla","MD",3,2010,0.1979,850,59570
"rla","MD",3,2011,0.2006,850,62110
"rla","MD",3,2012,0.2114,860,62770
"rla","MD",3,2013,0.2145,850,62790
"rla","MD",3,2015,0.241,820,62370
"rla","MD",3,2016,0.2692,820,64600
"rla","MD",3,2017,0.2758,840,68120
"rla","MD",3,2019,0.24,820,62560
"rla","MD",4,2009,0.2277,850,58980
"rla","MD",4,2010,0.2186,850,60680
"rla","MD",4,2011,0.2334,850,60180
"rla","MD",4,2012,0.2481,850,62540
"rla","MD",4,2013,0.2315,840,62170
"rla","MD",4,2015,0.2929,810,60670
"rla","MD",4,2016,0.2878,820,62930
"rla","MD",4,2017,0.2854,840,67380
"rla","MD",4,2019,0.2479,820,64670
"rla","MD",5,2009,0.2118,840,60380
"rla","MD",5,2010,0.2162,840,59680
"rla","MD",5,2011,0.2623,850,61050
"rla","MD",5,2012,0.2395,850,60530
"rla","MD",5,2013,0.2476,830,61450
"rla","MD",5,2014,0.2348,820,61140
"rla","MD",5,2015,0.2829,800,60080
"rla","MD",5,2016,0.2845,820,61760
"rla","MD",5,2017,0.2622,840,65680
"rla","MD",5,2019,0.2675,820,66700
"rla","MD",6,2009,0.1964,420,60410
"rla","MD",6,2010,0.2063,410,60590
"rla","MD",6,2011,0.2285,420,59760
"rla","MD",6,2012,0.2172,420,61050
"rla","MD",6,2013,0.2112,390,59130
"rla","MD",6,2015,0.1826,340,56320
"rla","MD",6,2016,0.2262,350,57820
"rla","MD",6,2017,0.2343,360,61330
"rla","MD",6,2019,0.2408,350,64650
"rla","MD",7,2009,0.206,310,61480
"rla","MD",7,2010,0.2137,320,60750
"rla","MD",7,2011,0.2669,320,60920
"rla","MD",7,2012,0.2419,340,60060
